fid,name,population,county,latitude,longitude,level,enrollment,level.1
22457,CENPATICO SCHOOLS,250,MARICOPA,33.363389,-111.909742,Combined elementary and secondary,229,Combined elementary and secondary
500,CHANDLER CHRISTIAN SCHOOL,78,MARICOPA,33.308558,-111.849403,Elementary,72,Elementary
892,CHAPARRAL CHRISTIAN PRESCHOOL & KINDERGARTEN,7,MARICOPA,33.581089,-111.941182,Elementary,5,Elementary
927,CHILDREN'S CENTER FOR NEURODEVELOPMENTAL STUDIES,45,MARICOPA,33.540147,-112.175896,Combined elementary and secondary,40,Combined elementary and secondary
23517,CHRIST CHURCH SCHOOL,41,MARICOPA,33.531182,-111.994764,Elementary,37,Elementary
626,CHRIST LUTHERAN SCHOOL,444,MARICOPA,33.49501,-111.997551,Elementary,414,Elementary
758,CHRIST THE KING ACADEMY,16,MARICOPA,33.624686,-112.121451,Elementary,14,Elementary
469,CHRIST THE KING SCHOOL,224,MARICOPA,33.411949,-111.797201,Elementary,215,Elementary
461,CHRIST'S GREENFIELD LUTHERAN SCHOOL,115,MARICOPA,33.357804,-111.737941,Elementary,108,Elementary
650,COMMUNITY MONTESSORI SCHOOL,11,MARICOPA,33.58227,-112.000404,Elementary,7,Elementary
683,CORNERSTONE KIDZ,15,MARICOPA,33.492343,-112.302271,Elementary,13,Elementary
894,COVENANT CHILD CARE CENTER,7,MARICOPA,33.504187,-112.010044,Elementary,6,Elementary
909,CROSS OF GLORY LUTHERAN SCHOOL,51,MARICOPA,33.724028,-112.280647,Elementary,48,Elementary
954,CROSS ROADS PRESCHOOL & KINDERGARTEN,20,MARICOPA,33.552181,-112.074252,Elementary,18,Elementary
452,DAYSPRING PRESCHOOL & KINDERGARTEN,18,MARICOPA,33.348567,-111.916158,Elementary,16,Elementary
708,DESERT DAWN PRIVATE SCHOOL,6,MARICOPA,33.630054,-111.996068,Elementary,2,Elementary
760,DESERT GARDEN MONTESSORI,217,MARICOPA,33.334828,-111.975253,Elementary,201,Elementary
23525,DESERT SKY MONTESSORI,51,MARICOPA,33.603658,-111.926307,Elementary,45,Elementary
730,DESERT SUN CHILD DEVELOPMENT CENTER,19,MARICOPA,33.35021,-111.868369,Elementary,17,Elementary
958,DESERT VIEW LEARNING CENTER,114,MARICOPA,33.531301,-111.992348,Elementary,102,Elementary
621,DEVEREUX,56,MARICOPA,33.604139,-111.942515,Combined elementary and secondary,52,Combined elementary and secondary
456,DOBSON-MONTESSORI SCHOOL,112,MARICOPA,33.401643,-111.848048,Combined elementary and secondary,99,Combined elementary and secondary
883,DYNAMITE MONTESSORI,55,MARICOPA,33.747083,-111.966008,Elementary,51,Elementary
717,EAST VALLEY JEWISH DAY SCHOOL,31,MARICOPA,33.31853,-111.860773,Elementary,26,Elementary
733,EL DORADO PRIVATE SCHOOL,202,MARICOPA,33.673368,-111.915949,Elementary,180,Elementary
451,EMMANUEL LUTHERAN SCHOOL,146,MARICOPA,33.393134,-111.9486,Elementary,137,Elementary
605,EMMAUS LUTHERAN SCHOOL,54,MARICOPA,33.603233,-112.141622,Elementary,50,Elementary
503,FAITH CHRISTIAN SCHOOL,68,MARICOPA,33.436731,-111.727091,Combined elementary and secondary,58,Combined elementary and secondary
727,FAMILY OF CHRIST LEARNING CENTER,12,MARICOPA,33.304741,-112.007387,Elementary,11,Elementary
764,FIRST IMPRESSIONS PRESCHOOL,8,MARICOPA,33.48331,-111.909578,Elementary,7,Elementary
22089,GATEWAY ACADEMY,43,MARICOPA,33.614876,-111.915059,Combined elementary and secondary,33,Combined elementary and secondary
652,GATEWAY BAPTIST ACADEMY,58,MARICOPA,33.310614,-111.788711,Combined elementary and secondary,50,Combined elementary and secondary
454,GETHSEMANE LUTHERAN SCHOOL,157,MARICOPA,33.363412,-111.924691,Elementary,147,Elementary
501,GILBERT CHRISTIAN SCHOOLS,617,MARICOPA,33.324225,-111.727636,Combined elementary and secondary,579,Combined elementary and secondary
607,GLENVIEW ADVENTIST ACADEMY,106,MARICOPA,33.536619,-112.151371,Elementary,100,Elementary
636,GOMPERS HABILITATION CENTER,31,MARICOPA,33.533559,-112.116338,Combined elementary and secondary,28,Combined elementary and secondary
477,GOSPEL OUTREACH CHRISTIAN SCHOOL,20,MARICOPA,33.965745,-112.737217,Combined elementary and secondary,16,Combined elementary and secondary
453,GRACE COMMUNITY CHRISTIAN SCHOOL,293,MARICOPA,33.393383,-111.920668,Elementary,273,Elementary
667,GRACE FELLOWSHIP ACADEMY,72,MARICOPA,33.387519,-112.592156,Elementary,66,Elementary
23532,GRACE GARDEN CHRISTIAN PRESCHOOL,11,MARICOPA,33.347406,-111.979548,Elementary,2,Elementary
639,GRACE LUTHERAN SCHOOL,128,MARICOPA,33.541099,-112.17995,Elementary,120,Elementary
23463,H'MAN 'SHAWA EARLY CHILDHOOD DEVELOPMENT CENTER,20,MARICOPA,33.620422,-111.698361,Elementary,18,Elementary
743,HI-STAR CENTER FOR CHILDREN,65,MARICOPA,33.52128,-112.151156,Combined elementary and secondary,56,Combined elementary and secondary
23540,HOLY CROSS LUTHERAN SCHOOL,13,MARICOPA,33.608734,-112.089188,Elementary,11,Elementary
21375,HOLY TRINITY ACADEMY,14,MARICOPA,33.530738,-112.039318,Elementary,12,Elementary
491,HOPE CHRISTIAN ACADEMY,64,MARICOPA,33.321066,-111.890452,Elementary,57,Elementary
23545,HOPE MONTESSORI SCHOOL L L C,3,MARICOPA,33.513366,-112.286969,Elementary,1,Elementary
614,HOWARD S GRAY EDUCATION PROGRAM,40,MARICOPA,33.48326,-111.918594,Combined elementary and secondary,33,Combined elementary and secondary
767,INTERNATIONAL SCHOOL OF ARIZONA,124,MARICOPA,33.569772,-111.882695,Elementary,112,Elementary
22813,JOYFUL BEGINNINGS ACADEMY,9,MARICOPA,33.328329,-111.927699,Elementary,7,Elementary
900,LA PETITE ACADEMY,13,MARICOPA,33.46377,-112.339096,Elementary,12,Elementary
23644,LEXIS PREPARATORY SCHOOL,44,MARICOPA,33.602523,-111.92301,Elementary,39,Elementary
703,LIFE DEVELOPMENT INSTITUTE,7,MARICOPA,33.647154,-112.229608,Secondary,3,Secondary
23076,LINCOLN LEARNING CENTER,8,MARICOPA,33.568795,-112.068447,Elementary,7,Elementary
686,MISSION MONTESSORI ON THE DESERT,48,MARICOPA,33.583631,-111.801219,Elementary,43,Elementary
947,MONTESSORI CENTER SCHOOL,96,MARICOPA,33.562879,-112.098532,Elementary,88,Elementary
916,MONTESSORI CHILDREN'S SCHOOL,30,MARICOPA,33.523951,-112.08038,Elementary,28,Elementary
450,MONTESSORI EDUCARE ACADEMY,19,MARICOPA,33.30691,-112.056307,Elementary,10,Elementary
468,MONTESSORI INTERNATIONAL SCHOOL,91,MARICOPA,33.437861,-111.788335,Elementary,84,Elementary
481,MONTESSORI KINGDOM OF LEARNING,75,MARICOPA,33.603286,-112.262078,Elementary,72,Elementary
859,MONTESSORI WEST PREPARATORY SCHOOL,7,MARICOPA,33.520072,-112.340503,Elementary,6,Elementary
951,MOST HOLY TRINITY CATHOLIC ELEMENTARY SCHOOL,128,MARICOPA,33.5639,-112.065982,Elementary,115,Elementary
23656,NEW COVENANT LUTHERAN CHURCH CHILDREN'S MINISTRY C,22,MARICOPA,33.623597,-111.877886,Elementary,20,Elementary
460,NEW VISTAS ACADEMY,306,MARICOPA,33.314617,-111.843398,Elementary,253,Elementary
602,NEW WAY LEARNING ACADEMY,147,MARICOPA,33.46297,-111.914333,Combined elementary and secondary,122,Combined elementary and secondary
688,NOAHS ARK PRESCHOOL AND KINDERGARTEN,4,MARICOPA,33.465999,-111.761136,Elementary,3,Elementary
21157,NORTH PHOENIX BAPTIST CHURCH PRESCHOOL,13,MARICOPA,33.521949,-112.071424,Elementary,11,Elementary
21570,NORTH VALLEY CHRISTAIN ACADEMY,90,MARICOPA,33.845251,-112.137365,Elementary,82,Elementary
487,NORTHWEST CHRISTIAN SCHOOL,1178,MARICOPA,33.636505,-112.150186,Combined elementary and secondary,1109,Combined elementary and secondary
660,NOTRE DAME PREPARATORY,967,MARICOPA,33.637357,-111.870771,Secondary,887,Secondary
23658,OUR LADY OF GUADALUPE ACADEMY,7,MARICOPA,33.247033,-111.639376,Elementary,6,Elementary
23723,OUR LADY OF JOY,18,MARICOPA,33.81958,-111.890504,Elementary,17,Elementary
463,OUR LADY OF MOUNT CARMEL SCHOOL,440,MARICOPA,33.405427,-111.925773,Elementary,417,Elementary
612,OUR LADY OF PERPETUAL HELP,158,MARICOPA,33.546537,-112.180539,Elementary,145,Elementary
465,OUR LADY OF PERPETUAL HELP SCHOOL,496,MARICOPA,33.492099,-111.916838,Elementary,473,Elementary
489,PARADISE VALLEY CHRISTIAN PREPARATORY,322,MARICOPA,33.595695,-112.02943,Combined elementary and secondary,295,Combined elementary and secondary
23662,PARC PLACE RESIDENTIAL TREATMENT CENTER,94,MARICOPA,33.33985,-111.847353,Combined elementary and secondary,87,Combined elementary and secondary
886,PARDES JEWISH DAY SCHOOL,339,MARICOPA,33.634102,-111.997965,Elementary,301,Elementary
23666,PARKWAY CHILDRENS SCHOOL,9,MARICOPA,33.529943,-112.044631,Elementary,8,Elementary
23725,PHOENIX CHRISTIAN ELEMENTARY-WEST VALLEY,129,MARICOPA,33.452053,-112.379414,Elementary,120,Elementary
443,PHOENIX CHRISTIAN SCHOOL PK-8,91,MARICOPA,33.475405,-112.025578,Elementary,80,Elementary
617,PHOENIX CHRISTIAN UNIFIED SCHOOLS,340,MARICOPA,33.494374,-112.096695,Combined elementary and secondary,315,Combined elementary and secondary
632,PHOENIX COUNTRY DAY SCHOOL,762,MARICOPA,33.516363,-111.998242,Combined elementary and secondary,690,Combined elementary and secondary
629,PHOENIX HEBREW ACADEMY,170,MARICOPA,33.523688,-112.06643,Elementary,159,Elementary
462,PHOENIX METRO ISLAMIC SCHOOL,76,MARICOPA,33.424074,-111.936995,Elementary,67,Elementary
472,PILGRIM LUTHERAN SCHOOL,54,MARICOPA,33.422135,-111.76105,Elementary,52,Elementary
746,PLEASANTVIEW CHRISTIAN ELEMENTARY SCHOOL,47,MARICOPA,33.401138,-112.091142,Elementary,42,Elementary
656,POPE JOHN XXIII CATHOLIC SCHOOL COMMUNITY,663,MARICOPA,33.635223,-111.950704,Elementary,636,Elementary
23078,PRIMROSE SCHOOL AT PALM VALLEY,11,MARICOPA,33.487214,-112.369303,Elementary,10,Elementary
22708,PRIMROSE SCHOOL OF FLETCHER HEIGHTS,16,MARICOPA,33.670604,-112.237377,Elementary,15,Elementary
22097,QUALITY INTERACTIVE MONTESSORI SCHOOL,33,MARICOPA,33.786934,-111.961672,Elementary,30,Elementary
467,QUEEN OF PEACE CATHOLIC SCHOOL,174,MARICOPA,33.417523,-111.833684,Elementary,164,Elementary
920,RAINBOW MONTESSORI SCHOOL - VOLTAIRE,11,MARICOPA,33.609979,-111.943165,Elementary,9,Elementary
692,RANCHO SOLANO PRIVATE SCHOOLS,243,MARICOPA,33.325705,-111.788898,Elementary,221,Elementary
23670,RANCHO SOLANO PRIVATE SCHOOLS-GREENWAY CAMPUS,525,MARICOPA,33.62642,-111.958822,Elementary,486,Elementary
22746,RANCHO SOLANO PRIVATE SCHOOLS-HILLCREST CAMPUS,317,MARICOPA,33.685059,-112.227897,Elementary,289,Elementary
645,RANCHO SOLANO PRIVATE SCHOOLS-MISSOURI CAMPUS,156,MARICOPA,33.516856,-112.077767,Elementary,141,Elementary
863,RED MOUNTAIN MONTESSORI ACADEMY,6,MARICOPA,33.467205,-111.69179,Elementary,3,Elementary
23730,RED ROCK CHRISTIAN SCHOOL,6,MARICOPA,33.480251,-111.695345,Elementary,5,Elementary
493,REDEEMER CHRISTIAN SCHOOL,65,MARICOPA,33.428131,-111.80469,Combined elementary and secondary,58,Combined elementary and secondary
444,REED MONTESSORI SCHOOL,13,MARICOPA,33.460467,-112.069483,Elementary,8,Elementary
696,RISEN SAVIOR LUTHERAN CHURCH & SCHOOL,62,MARICOPA,33.230017,-111.859857,Elementary,58,Elementary
23682,SAN TAN CHRISTIAN ACADEMY,11,MARICOPA,33.308695,-111.848691,Secondary,8,Secondary
698,SCOTTSDALE CHILD CARE & LEARNING CENTER-KIERLAND,19,MARICOPA,33.626141,-111.941118,Elementary,18,Elementary
23686,SCOTTSDALE COUNTRY DAY SCHOOL,52,MARICOPA,33.543897,-111.906663,Elementary,46,Elementary
458,SETON CATHOLIC PREPARATORY HIGH SCHOOL,594,MARICOPA,33.323844,-111.877697,Secondary,553,Secondary
23692,SHALOM MONTESSORI,35,MARICOPA,33.604798,-111.936452,Elementary,30,Elementary
748,SHEPHERD OF THE DESERT LUTHERAN SCHOOL,250,MARICOPA,33.583176,-111.875712,Elementary,236,Elementary
21390,SOUTHWEST EDUCATION CENTER,29,MARICOPA,33.500966,-112.064709,Combined elementary and secondary,24,Combined elementary and secondary
23697,SPIRIT OF HOPE MONTESSORI SCHOOL,12,MARICOPA,33.616114,-112.219268,Elementary,8,Elementary
598,SS SIMON & JUDE SCHOOL,502,MARICOPA,33.530633,-112.116131,Elementary,475,Elementary
445,ST AGNES CATHOLIC SCHOOL,187,MARICOPA,33.46897,-112.031931,Elementary,175,Elementary
448,ST CATHERINE OF SIENA,213,MARICOPA,33.388109,-112.072568,Elementary,200,Elementary
440,ST FRANCIS XAVIER SCHOOL,577,MARICOPA,33.506036,-112.071393,Elementary,548,Elementary
484,ST JEROME ELEMENTARY SCHOOL,264,MARICOPA,33.585043,-112.133455,Elementary,249,Elementary
23704,ST JOHN BOSCO CATHOLIC SCHOOL,519,MARICOPA,33.301056,-111.979085,Elementary,492,Elementary
937,ST JOHN VIANNEY CATHOLIC SCHOOL,201,MARICOPA,33.443404,-112.350271,Elementary,189,Elementary
944,ST LOUIS THE KING SCHOOL,202,MARICOPA,33.530522,-112.153177,Elementary,188,Elementary
466,ST MARIA GORETTI PRESCHOOL,24,MARICOPA,33.528177,-111.899271,Elementary,22,Elementary
459,ST MARY-BASHA CATHOLIC SCHOOL,511,MARICOPA,33.314061,-111.846531,Elementary,483,Elementary
974,ST MARYS HIGH SCHOOL,531,MARICOPA,33.47537,-112.068982,Secondary,501,Secondary
968,ST MATTHEW SCHOOL,210,MARICOPA,33.451715,-112.104099,Elementary,198,Elementary
868,ST PETER'S EPISCOPAL MONTESSORI SCHOOL,35,MARICOPA,33.487488,-112.358544,Elementary,29,Elementary
464,ST THERESA CATHOLIC SCHOOL,508,MARICOPA,33.479035,-111.973111,Elementary,490,Elementary
496,ST THOMAS AQUINAS GRADE SCHOOL,267,MARICOPA,33.480676,-112.355559,Elementary,246,Elementary
506,ST THOMAS THE APOSTLE SCHOOL,527,MARICOPA,33.502941,-112.03107,Elementary,499,Elementary
457,ST TIMOTHY CATHOLIC SCHOOL,217,MARICOPA,33.36923,-111.860053,Elementary,203,Elementary
973,ST VINCENT DE PAUL ELEMENTARY SCHOOL,418,MARICOPA,33.485602,-112.169694,Elementary,402,Elementary
866,SUMMIT SCHOOL OF AHWATUKEE,292,MARICOPA,33.302097,-111.985683,Elementary,267,Elementary
701,SUNRISE MONTESSORI SCHOOL,11,MARICOPA,33.682475,-112.240957,Elementary,8,Elementary
21780,TEMPE MONTESSORI SCHOOL LTD,22,MARICOPA,33.407222,-111.887575,Elementary,16,Elementary
673,THE ACES-TEMPE,122,MARICOPA,33.410563,-111.889454,Combined elementary and secondary,112,Combined elementary and secondary
903,THE FAMILY SCHOOL,68,MARICOPA,33.465595,-112.088256,Elementary,65,Elementary
675,THE FOUNDATION FOR BLIND CHILDREN,24,MARICOPA,33.554502,-112.054927,Elementary,21,Elementary
23716,THE FRENCH AMERICAN SCHOOL OF ARIZONA,11,MARICOPA,33.403591,-111.892872,Elementary,9,Elementary
23720,THE LEARNING CURVE,8,MARICOPA,33.348513,-111.822944,Elementary,7,Elementary
719,THE MARION BURTON SCHOOL,21,MARICOPA,33.461869,-111.914259,Combined elementary and secondary,17,Combined elementary and secondary
23731,THE PALMS CHRISTIAN SCHOOL,57,MARICOPA,33.638196,-112.434382,Elementary,52,Elementary
907,THE SCOTTSDALE SCHOOL,34,MARICOPA,33.619137,-111.876757,Elementary,33,Elementary
931,THUNDERBIRD CHRISTIAN ELEMENTARY SCHOOL,80,MARICOPA,33.608356,-111.919804,Elementary,75,Elementary
23724,TORAH HIGH SCHOOL OF ARIZONA,28,MARICOPA,33.531705,-112.065497,Secondary,21,Secondary
23729,TRI-CITY CHRISTIAN ACADEMY,293,MARICOPA,33.275516,-111.879578,Combined elementary and secondary,272,Combined elementary and secondary
940,TRINITY LUTHERAN SCHOOL,253,MARICOPA,33.488408,-112.349082,Elementary,240,Elementary
470,TRINITY PRESCHOOL & KINDERGARTEN,6,MARICOPA,33.423041,-111.78454,Elementary,5,Elementary
752,TRINITY UMC PRESCHOOL & KINDERGARTEN,8,MARICOPA,33.539573,-112.126234,Elementary,7,Elementary
23732,TUTOR TIME,23,MARICOPA,33.578712,-112.20466,Elementary,22,Elementary
23738,TUTOR TIME LEARNING CENTER,12,MARICOPA,33.37885,-112.009391,Elementary,11,Elementary
962,VALLEY CLASSICAL CHRISTIAN ACADEMY,49,MARICOPA,33.529752,-112.074235,Elementary,41,Elementary
22487,VALLEY LUTHERAN HIGH SCHOOL,203,MARICOPA,33.512752,-112.082176,Secondary,188,Secondary
21392,VILLE DE MARIE ACADEMY,75,MARICOPA,33.486574,-111.940223,Combined elementary and secondary,63,Combined elementary and secondary
21574,VISION CHRISTIAN ACADEMY,29,MARICOPA,33.463604,-112.472737,Elementary,25,Elementary
478,WICKENBURG CHRISTIAN ACADEMY,76,MARICOPA,33.967959,-112.735936,Combined elementary and secondary,66,Combined elementary and secondary
978,XAVIER COLLEGE PREPARATORY,1239,MARICOPA,33.505179,-112.066644,Secondary,1165,Secondary
875,YOUTH DEVELOPMENT INSTITUTE SCHOOL,138,MARICOPA,33.45899,-112.04246,Combined elementary and secondary,126,Combined elementary and secondary
23081,ZION'S DAYCARE & LEARNING CENTER,26,MARICOPA,33.61725,-112.223494,Elementary,24,Elementary
10327,VISITATION INTER-PARISH SCHOOL,51,MARIES,38.186551,-91.947407,Elementary,45,Elementary
23302,ANOVA CENTER FOR EDUCATION SAN RAFAEL,45,MARIN,37.964242,-122.524729,Combined elementary and secondary,39,Combined elementary and secondary
1144,CASCADE CANYON SCHOOL,55,MARIN,37.999536,-122.599715,Elementary,47,Elementary
23502,CORTE MADERA MONTESSORI,7,MARIN,37.915971,-122.504791,Elementary,4,Elementary
1949,DUNHAM ACADEMY,48,MARIN,38.034181,-122.524443,Elementary,41,Elementary
21350,GOOD SHEPHERD LUTHERAN SCHOOL,191,MARIN,38.081229,-122.5573,Elementary,178,Elementary
1966,GREENWOOD SCHOOL,116,MARIN,37.907176,-122.545883,Elementary,101,Elementary
1149,LYCEE FRANCAIS LA PEROUSE - CORTE MADERA CAMPUS,191,MARIN,37.921019,-122.49877,Elementary,177,Elementary
1962,MARIN ACADEMIC CENTER/SUNNY HILLS SERVICES,20,MARIN,38.02761,-122.558662,Combined elementary and secondary,18,Combined elementary and secondary
1193,MARIN CATHOLIC HIGH SCHOOL,763,MARIN,37.951151,-122.536577,Secondary,714,Secondary
1969,MARIN CHRISTIAN ACADEMY,127,MARIN,38.08758,-122.563908,Elementary,118,Elementary
23120,MARIN COUNTRY DAY SCHOOL,615,MARIN,37.919235,-122.491318,Elementary,560,Elementary
1203,MARIN HORIZON SCHOOL,231,MARIN,37.896653,-122.544149,Elementary,211,Elementary
1939,MARIN MONTESSORI SCHOOL,170,MARIN,37.920009,-122.490736,Combined elementary and secondary,157,Combined elementary and secondary
1929,MARIN PRIMARY & MIDDLE SCHOOL,288,MARIN,37.928487,-122.532468,Elementary,255,Elementary
1130,MONTESSORI DE TERRA LINDA,84,MARIN,38.013745,-122.558513,Elementary,76,Elementary
1104,MOUNT TAMALPAIS SCHOOL,287,MARIN,37.888416,-122.533125,Elementary,244,Elementary
1954,OAK HILL SCHOOL,41,MARIN,37.982323,-122.562221,Combined elementary and secondary,32,Combined elementary and secondary
1917,OUR LADY OF LORETTO SCHOOL,246,MARIN,38.109726,-122.583555,Elementary,229,Elementary
23214,RAINBOW MONTESSORI OF MARIN,7,MARIN,37.89991,-122.540175,Elementary,5,Elementary
1123,REAL SCHOOL,15,MARIN,37.878677,-122.522338,Elementary,12,Elementary
1924,RING MOUNTAIN DAY SCHOOL,114,MARIN,37.907602,-122.522217,Elementary,100,Elementary
23211,RING MOUNTAIN SCHOOL,115,MARIN,37.904268,-122.502052,Elementary,99,Elementary
24905,ROSS ACADEMY MONTESSORI SCHOOL,15,MARIN,37.906622,-122.513784,Elementary,2,Elementary
1109,SAN ANSELMO MONTESSORI SCHOOL,10,MARIN,37.981036,-122.563032,Elementary,9,Elementary
1162,SAN DOMENICO SCHOOL,622,MARIN,38.01831,-122.589634,Combined elementary and secondary,543,Combined elementary and secondary
1908,ST ANSELM SCHOOL,289,MARIN,37.970071,-122.563168,Elementary,271,Elementary
1208,ST HILARY,253,MARIN,37.888874,-122.474716,Elementary,234,Elementary
1914,ST ISABELLA SCHOOL,261,MARIN,38.01067,-122.55521,Elementary,248,Elementary
1175,ST MARK'S SCHOOL,422,MARIN,38.007084,-122.555,Elementary,385,Elementary
1198,ST PATRICK SCHOOL,242,MARIN,37.93488,-122.536157,Elementary,229,Elementary
24450,ST RAPHAEL SCHOOL,169,MARIN,37.974292,-122.527596,Elementary,158,Elementary
1180,ST RITA SCHOOL,155,MARIN,37.99019,-122.590912,Elementary,143,Elementary
1137,STAR ACADEMY,82,MARIN,37.980727,-122.566472,Combined elementary and secondary,65,Combined elementary and secondary
1187,THE BRANSON SCHOOL,395,MARIN,37.965552,-122.566441,Secondary,330,Secondary
1945,THE MARIN SCHOOL,84,MARIN,37.867629,-122.504727,Secondary,70,Secondary
1156,THE MOUNTAIN SCHOOL,12,MARIN,37.916285,-122.505435,Elementary,7,Elementary
22850,THE NEW VILLAGE SCHOOL,70,MARIN,37.869831,-122.505657,Elementary,64,Elementary
23208,TIMOTHY MURPHY SCHOOL,35,MARIN,38.034734,-122.525798,Combined elementary and secondary,28,Combined elementary and secondary
1117,TRINITY PRESCHOOL & KINDERGARTEN,20,MARIN,37.966401,-122.527648,Elementary,18,Elementary
1958,WOMEN HELPING ALL PEOPLE SCHOLASTIC ACADEMY,18,MARIN,37.867757,-122.510629,Elementary,15,Elementary
20002,FAITH CHRISTIAN SCHOOL,74,MARINETTE,45.064662,-88.038652,Combined elementary and secondary,67,Combined elementary and secondary
23057,PIONEER CHRISTIAN SCHOOL,48,MARINETTE,45.576433,-87.995055,Combined elementary and secondary,42,Combined elementary and secondary
